battle_tag,turn,my_pokemon,my_hp_fraction,my_status,opp_pokemon,opp_hp_fraction,opp_status,branch,candidates,chosen_action,chosen_score,we_move_first
battle-gen9ubers-8391,3,eternatus,1.0,,eternatus,0.95,,general_scoring,"[('move', 'dynamaxcannon', 300.0), ('switch', 'koraidon', 152.5), ('switch', 'kyogre', 145.0), ('switch', 'zaciancrowned', 125.0), ('move', 'meteorbeam', 120.0), ('switch', 'arceusghost', 95.0), ('move', 'sludgebomb', 67.5), ('switch', 'ribombee', 57.5), ('move', 'fireblast', 55.0)]",move:dynamaxcannon,300.0,False
battle-gen9ubers-8391,4,eternatus,0.11401425178147269,,eternatus,0.04,,hard_ko,[],move:dynamaxcannon,,False
battle-gen9ubers-8391,5,eternatus,0.11401425178147269,,zaciancrowned,1.0,,general_scoring,"[('move', 'fireblast', 220.0), ('switch', 'kyogre', 145.0), ('switch', 'koraidon', 95.0), ('switch', 'arceusghost', 95.0), ('switch', 'zaciancrowned', 95.0), ('move', 'meteorbeam', 60.0), ('move', 'sludgebomb', 0.0), ('move', 'dynamaxcannon', 0.0), ('switch', 'ribombee', -13.75)]",move:fireblast,220.0,True
battle-gen9ubers-8391,5,eternatus,0,FNT,zaciancrowned,0.23,,forced_switch,[],switch:kyogre,,True
battle-gen9ubers-8391,6,kyogre,1.0,,zaciancrowned,0.23,,hard_ko,[],move:earthquake,,False
battle-gen9ubers-8391,6,kyogre,0,FNT,zaciancrowned,0,FNT,forced_switch,[],switch:koraidon,,False
battle-gen9ubers-8391,7,koraidon,1.0,,koraidon,1.0,,general_scoring,"[('switch', 'ribombee', 577.5), ('move', 'scaleshot', 237.5), ('switch', 'arceusghost', 95.0), ('switch', 'zaciancrowned', 95.0), ('move', 'flareblitz', 60.0), ('move', 'taunt', 10.0), ('move', 'swordsdance', 0.0)]",switch:ribombee,577.5,True
battle-gen9ubers-8391,8,ribombee,0.0038314176245210726,,koraidon,1.0,,hard_ko,[],move:moonblast,,True
battle-gen9ubers-8391,9,ribombee,0.0038314176245210726,,kingambit,0.58,,general_scoring,"[('switch', 'zaciancrowned', 425.0), ('switch', 'arceusghost', 235.0), ('switch', 'koraidon', 185.0), ('move', 'moonblast', 142.5), ('move', 'uturn', 105.0), ('move', 'stunspore', 30.0), ('move', 'stickyweb', 10.0)]",switch:zaciancrowned,425.0,True
battle-gen9ubers-8391,10,zaciancrowned,0.24923076923076923,,kingambit,0.58,,hard_ko,[],move:closecombat,,True
battle-gen9ubers-8391,11,zaciancrowned,0.24923076923076923,,deoxysspeed,1.0,,general_scoring,"[('switch', 'arceusghost', 285.0), ('switch', 'ribombee', 155.0), ('move', 'behemothblade', 150.0), ('move', 'wildcharge', 90.0), ('move', 'swordsdance', 60.0), ('move', 'closecombat', 60.0), ('switch', 'koraidon', 35.0)]",switch:arceusghost,285.0,True
battle-gen9ubers-8391,12,arceusghost,1.0,,deoxysspeed,1.0,,general_scoring,"[('move', 'judgment', 300.0), ('switch', 'ribombee', 155.0), ('switch', 'zaciancrowned', 110.0), ('move', 'powergem', 80.0), ('move', 'calmmind', 60.0), ('move', 'aurasphere', 40.0), ('switch', 'koraidon', 35.0)]",move:judgment,300.0,False
battle-gen9ubers-8391,13,arceusghost,0.6343283582089553,,deoxysspeed,0.01,,hard_ko,[],move:judgment,,False
battle-gen9ubers-8391,14,arceusghost,0.6343283582089553,,koraidon,1.0,,general_scoring,"[('switch', 'ribombee', 577.5), ('switch', 'koraidon', 152.5), ('move', 'judgment', 150.0), ('switch', 'zaciancrowned', 95.0), ('move', 'aurasphere', 80.0), ('move', 'calmmind', 60.0), ('move', 'powergem', 40.0)]",switch:ribombee,577.5,True
battle-gen9ubers-8391,14,ribombee,0,FNT,koraidon,1.0,,forced_switch,[],switch:koraidon,,True
battle-gen9ubers-8391,15,koraidon,0.8768328445747801,,koraidon,1.0,,general_scoring,"[('move', 'scaleshot', 237.5), ('switch', 'zaciancrowned', 95.0), ('switch', 'arceusghost', 95.0), ('move', 'flareblitz', 60.0), ('move', 'taunt', 10.0), ('move', 'swordsdance', 0.0)]",move:scaleshot,237.5,True
battle-gen9ubers-8391,16,koraidon,0.8768328445747801,,arceusfairy,1.0,,general_scoring,"[('switch', 'zaciancrowned', 260.0), ('move', 'flareblitz', 120.0), ('switch', 'arceusghost', 95.0), ('move', 'taunt', 10.0), ('move', 'swordsdance', 0.0), ('move', 'scaleshot', 0.0)]",switch:zaciancrowned,260.0,True
battle-gen9ubers-8391,16,zaciancrowned,0,FNT,arceusfairy,1.0,,forced_switch,[],switch:arceusghost,,True
battle-gen9ubers-8391,17,arceusghost,0.5099502487562189,,arceusfairy,1.0,,general_scoring,"[('move', 'judgment', 150.0), ('move', 'powergem', 80.0), ('move', 'calmmind', 60.0), ('move', 'aurasphere', 40.0), ('switch', 'koraidon', -25.0)]",move:judgment,150.0,True
battle-gen9ubers-8391,18,arceusghost,0.5099502487562189,,arceusfairy,0.54,,general_scoring,"[('move', 'judgment', 150.0), ('move', 'powergem', 80.0), ('move', 'calmmind', 60.0), ('move', 'aurasphere', 40.0), ('switch', 'koraidon', -25.0)]",move:judgment,150.0,True
battle-gen9ubers-8391,19,arceusghost,0.5099502487562189,,arceusfairy,0.27,,hard_ko,[],move:judgment,,True
battle-gen9ubers-8391,20,arceusghost,0.5099502487562189,,arceusfairy,0.05,,hard_ko,[],move:judgment,,True
battle-gen9ubers-8392,1,ribombee,1.0,,darkrai,1.0,,ribombee_opening,[],move:stickyweb,,False
battle-gen9ubers-8392,2,ribombee,0.0038314176245210726,,darkrai,1.0,,ribombee_opening,[],move:stunspore,,False
battle-gen9ubers-8392,2,ribombee,0,FNT,darkrai,1.0,,forced_switch,[],switch:zaciancrowned,,False
battle-gen9ubers-8392,3,zaciancrowned,1.0,,darkrai,1.0,,general_scoring,"[('move', 'closecombat', 240.0), ('move', 'behemothblade', 150.0), ('switch', 'eternatus', 95.0), ('move', 'wildcharge', 90.0), ('switch', 'koraidon', 80.0), ('switch', 'arceusghost', 75.0), ('switch', 'kyogre', 65.0), ('move', 'swordsdance', 60.0)]",move:closecombat,240.0,True
battle-gen9ubers-8392,4,zaciancrowned,1.0,,moltres,1.0,,general_scoring,"[('switch', 'eternatus', 465.0), ('switch', 'arceusghost', 265.0), ('switch', 'kyogre', 185.0), ('move', 'wildcharge', 180.0), ('move', 'behemothblade', 75.0), ('move', 'closecombat', 60.0), ('switch', 'koraidon', 33.75), ('move', 'swordsdance', 0.0)]",switch:eternatus,465.0,True
battle-gen9ubers-8392,5,eternatus,0.850356294536817,,moltres,1.0,,hard_ko,[],move:meteorbeam,,True
battle-gen9ubers-8392,6,eternatus,0.850356294536817,,greattusk,1.0,,general_scoring,"[('switch', 'kyogre', 185.0), ('move', 'dynamaxcannon', 150.0), ('move', 'fireblast', 110.0), ('switch', 'arceusghost', 95.0), ('move', 'sludgebomb', 67.5), ('switch', 'koraidon', 65.0), ('switch', 'zaciancrowned', 65.0), ('move', 'meteorbeam', 30.0)]",switch:kyogre,185.0,True
battle-gen9ubers-8392,7,kyogre,0.824468085106383,,greattusk,1.0,,general_scoring,"[('move', 'waterfall', 240.0), ('move', 'earthquake', 100.0), ('switch', 'arceusghost', 95.0), ('move', 'bodyslam', 85.0), ('move', 'terablast', 80.0), ('switch', 'koraidon', 65.0), ('switch', 'zaciancrowned', 65.0), ('switch', 'eternatus', 65.0)]",move:waterfall,240.0,False
battle-gen9ubers-8392,8,kyogre,0.20212765957446807,,ogerponwellspring,1.0,,general_scoring,"[('switch', 'eternatus', 270.0), ('switch', 'arceusghost', 95.0), ('switch', 'koraidon', 80.0), ('switch', 'zaciancrowned', 65.0), ('move', 'waterfall', 30.0)]",switch:eternatus,270.0,False
battle-gen9ubers-8392,9,eternatus,0.850356294536817,,ogerponwellspring,1.0,,general_scoring,"[('move', 'sludgebomb', 270.0), ('move', 'dynamaxcannon', 150.0), ('move', 'meteorbeam', 120.0), ('move', 'fireblast', 110.0), ('switch', 'arceusghost', 95.0), ('switch', 'koraidon', 80.0), ('switch', 'zaciancrowned', 65.0), ('switch', 'kyogre', 0.0)]",move:sludgebomb,270.0,True
battle-gen9ubers-8392,10,eternatus,0.850356294536817,,dragonite,1.0,,general_scoring,"[('move', 'dynamaxcannon', 300.0), ('move', 'meteorbeam', 240.0), ('switch', 'koraidon', 152.5), ('move', 'sludgebomb', 135.0), ('switch', 'zaciancrowned', 110.0), ('switch', 'arceusghost', 105.0), ('move', 'fireblast', 55.0), ('switch', 'kyogre', 30.0)]",move:dynamaxcannon,300.0,True
battle-gen9ubers-8392,11,eternatus,0.20902612826603326,,dragonite,0.33,,hard_ko,[],move:dynamaxcannon,,True
battle-gen9ubers-8392,12,eternatus,0.20902612826603326,,garganacl,1.0,,general_scoring,"[('switch', 'zaciancrowned', 260.0), ('switch', 'kyogre', 185.0), ('move', 'dynamaxcannon', 150.0), ('move', 'meteorbeam', 120.0), ('switch', 'arceusghost', 105.0), ('switch', 'koraidon', 78.75), ('move', 'sludgebomb', 67.5), ('move', 'fireblast', 55.0)]",switch:zaciancrowned,260.0,True
battle-gen9ubers-8392,13,zaciancrowned,0.563076923076923,,garganacl,1.0,,general_scoring,"[('move', 'behemothblade', 300.0), ('move', 'closecombat', 240.0), ('switch', 'kyogre', 185.0), ('switch', 'arceusghost', 105.0), ('switch', 'eternatus', 95.0), ('move', 'wildcharge', 90.0), ('switch', 'koraidon', 78.75), ('move', 'swordsdance', 60.0)]",move:behemothblade,300.0,True
battle-gen9ubers-8392,14,zaciancrowned,0.2553846153846154,,garganacl,0.32,,hard_ko,[],move:behemothblade,,True
battle-gen9ubers-8393,1,ribombee,1.0,,garganacl,1.0,,ribombee_opening,[],move:stickyweb,,True
battle-gen9ubers-8393,2,ribombee,0.46360153256704983,,garganacl,1.0,,ribombee_opening,[],move:uturn,,True
battle-gen9ubers-8393,2,ribombee,0.46360153256704983,,garganacl,0.92,,forced_switch,[],switch:zaciancrowned,,True
battle-gen9ubers-8393,3,zaciancrowned,0.6861538461538461,,garganacl,0.98,,general_scoring,"[('move', 'behemothblade', 300.0), ('move', 'closecombat', 240.0), ('switch', 'kyogre', 185.0), ('switch', 'arceusghost', 105.0), ('switch', 'eternatus', 95.0), ('move', 'wildcharge', 90.0), ('switch', 'koraidon', 78.75), ('move', 'swordsdance', 60.0), ('switch', 'ribombee', 57.5)]",move:behemothblade,300.0,True
battle-gen9ubers-8393,4,zaciancrowned,0.4369230769230769,,moltres,1.0,,general_scoring,"[('switch', 'eternatus', 465.0), ('switch', 'arceusghost', 265.0), ('switch', 'kyogre', 185.0), ('move', 'wildcharge', 180.0), ('move', 'behemothblade', 75.0), ('move', 'closecombat', 60.0), ('switch', 'koraidon', 33.75), ('move', 'swordsdance', 0.0), ('switch', 'ribombee', -13.75)]",switch:eternatus,465.0,True
battle-gen9ubers-8393,5,eternatus,0.8693586698337292,,moltres,1.0,,hard_ko,[],move:meteorbeam,,True
battle-gen9ubers-8393,6,eternatus,0.8693586698337292,,greattusk,1.0,,general_scoring,"[('switch', 'ribombee', 285.0), ('switch', 'kyogre', 185.0), ('move', 'dynamaxcannon', 150.0), ('move', 'fireblast', 110.0), ('switch', 'arceusghost', 95.0), ('move', 'sludgebomb', 67.5), ('switch', 'koraidon', 65.0), ('switch', 'zaciancrowned', 65.0), ('move', 'meteorbeam', 30.0)]",switch:ribombee,285.0,True
battle-gen9ubers-8393,7,ribombee,0.10344827586206896,,greattusk,1.0,,general_scoring,"[('move', 'moonblast', 285.0), ('switch', 'kyogre', 185.0), ('switch', 'arceusghost', 95.0), ('switch', 'koraidon', 65.0), ('switch', 'eternatus', 65.0), ('switch', 'zaciancrowned', 65.0), ('move', 'stickyweb', 60.0), ('move', 'uturn', 52.5), ('move', 'stunspore', 30.0)]",move:moonblast,285.0,False
battle-gen9ubers-8393,7,ribombee,0,FNT,greattusk,1.0,,forced_switch,[],switch:kyogre,,False
battle-gen9ubers-8393,8,kyogre,1.0,,greattusk,1.0,,general_scoring,"[('move', 'waterfall', 240.0), ('move', 'earthquake', 100.0), ('switch', 'arceusghost', 95.0), ('move', 'bodyslam', 85.0), ('move', 'terablast', 80.0), ('switch', 'koraidon', 65.0), ('switch', 'eternatus', 65.0), ('switch', 'zaciancrowned', 65.0)]",move:waterfall,240.0,False
battle-gen9ubers-8393,9,kyogre,0.3670212765957447,,ogerponwellspring,1.0,,general_scoring,"[('switch', 'eternatus', 270.0), ('switch', 'arceusghost', 95.0), ('switch', 'koraidon', 80.0), ('switch', 'zaciancrowned', 65.0), ('move', 'waterfall', 30.0)]",switch:eternatus,270.0,False
battle-gen9ubers-8393,10,eternatus,0.8693586698337292,,ogerponwellspring,1.0,,general_scoring,"[('move', 'sludgebomb', 270.0), ('move', 'dynamaxcannon', 150.0), ('move', 'meteorbeam', 120.0), ('move', 'fireblast', 110.0), ('switch', 'arceusghost', 95.0), ('switch', 'koraidon', 80.0), ('switch', 'zaciancrowned', 65.0), ('switch', 'kyogre', 0.0)]",move:sludgebomb,270.0,True
battle-gen9ubers-8393,11,eternatus,0.8693586698337292,,dragonite,1.0,,general_scoring,"[('move', 'dynamaxcannon', 300.0), ('move', 'meteorbeam', 240.0), ('switch', 'koraidon', 152.5), ('move', 'sludgebomb', 135.0), ('switch', 'zaciancrowned', 110.0), ('switch', 'arceusghost', 105.0), ('move', 'fireblast', 55.0), ('switch', 'kyogre', 30.0)]",move:dynamaxcannon,300.0,True
battle-gen9ubers-8393,12,eternatus,0.24228028503562946,,dragonite,0.33,,hard_ko,[],move:dynamaxcannon,,True
battle-gen9ubers-8393,13,eternatus,0.24228028503562946,,darkrai,1.0,,general_scoring,"[('switch', 'zaciancrowned', 200.0), ('move', 'dynamaxcannon', 150.0), ('move', 'sludgebomb', 135.0), ('move', 'meteorbeam', 120.0), ('move', 'fireblast', 110.0), ('switch', 'koraidon', 80.0), ('switch', 'arceusghost', 75.0), ('switch', 'kyogre', 65.0)]",switch:zaciancrowned,200.0,False
battle-gen9ubers-8393,14,zaciancrowned,0.16307692307692306,,darkrai,1.0,,general_scoring,"[('move', 'closecombat', 240.0), ('move', 'behemothblade', 150.0), ('switch', 'eternatus', 95.0), ('move', 'wildcharge', 90.0), ('switch', 'koraidon', 80.0), ('switch', 'arceusghost', 75.0), ('switch', 'kyogre', 65.0), ('move', 'swordsdance', 60.0)]",move:closecombat,240.0,True
battle-gen9ubers-8393,14,zaciancrowned,0,FNT,darkrai,1.0,,forced_switch,[],switch:eternatus,,True
battle-gen9ubers-8393,15,eternatus,0.1187648456057007,,darkrai,1.0,,general_scoring,"[('move', 'dynamaxcannon', 150.0), ('move', 'sludgebomb', 135.0), ('move', 'meteorbeam', 120.0), ('move', 'fireblast', 110.0), ('switch', 'koraidon', 80.0), ('switch', 'arceusghost', 75.0), ('switch', 'kyogre', 65.0)]",move:dynamaxcannon,150.0,False
battle-gen9ubers-8393,15,eternatus,0,FNT,darkrai,1.0,,forced_switch,[],switch:koraidon,,False
battle-gen9ubers-8393,16,koraidon,0.8768328445747801,,darkrai,1.0,,general_scoring,"[('move', 'flareblitz', 120.0), ('move', 'scaleshot', 118.75), ('switch', 'arceusghost', 75.0), ('switch', 'kyogre', 65.0), ('move', 'swordsdance', 60.0), ('move', 'taunt', 10.0)]",move:flareblitz,120.0,True
battle-gen9ubers-8394,1,ribombee,1.0,,ogerponwellspring,1.0,,ribombee_opening,[],move:stickyweb,,True
battle-gen9ubers-8394,2,ribombee,1.0,,ogerponwellspring,1.0,,ribombee_opening,[],move:uturn,,True
battle-gen9ubers-8394,2,ribombee,1.0,,ogerponwellspring,0.66,,forced_switch,[],switch:eternatus,,True
battle-gen9ubers-8394,3,eternatus,0.4916864608076009,,ogerponwellspring,0.66,,hard_ko,[],move:sludgebomb,,True
battle-gen9ubers-8394,4,eternatus,0.4916864608076009,,greattusk,1.0,,general_scoring,"[('switch', 'ribombee', 285.0), ('switch', 'kyogre', 185.0), ('move', 'dynamaxcannon', 150.0), ('move', 'fireblast', 110.0), ('switch', 'arceusghost', 95.0), ('move', 'sludgebomb', 67.5), ('switch', 'koraidon', 65.0), ('switch', 'zaciancrowned', 65.0), ('move', 'meteorbeam', 30.0)]",switch:ribombee,285.0,True
battle-gen9ubers-8394,5,ribombee,0.3716475095785441,,greattusk,1.0,,general_scoring,"[('move', 'moonblast', 285.0), ('switch', 'kyogre', 185.0), ('switch', 'arceusghost', 95.0), ('move', 'stickyweb', 80.0), ('switch', 'koraidon', 65.0), ('switch', 'zaciancrowned', 65.0), ('switch', 'eternatus', 65.0), ('move', 'uturn', 52.5), ('move', 'stunspore', 30.0)]",move:moonblast,285.0,False
battle-gen9ubers-8394,5,ribombee,0,FNT,greattusk,1.0,,forced_switch,[],switch:kyogre,,False
battle-gen9ubers-8394,6,kyogre,0.875,,greattusk,1.0,,general_scoring,"[('move', 'waterfall', 240.0), ('move', 'earthquake', 100.0), ('switch', 'arceusghost', 95.0), ('move', 'bodyslam', 85.0), ('move', 'terablast', 80.0), ('switch', 'koraidon', 65.0), ('switch', 'zaciancrowned', 65.0), ('switch', 'eternatus', 65.0)]",move:waterfall,240.0,False
